reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
4ae84637-c440-40f6-a974-36735116a4e2,Rizwan Muhammad,https://play-lh.googleusercontent.com/a/ACg8ocLd7Up4VKwh0gfM-Wcjs9Yy3paqXpbt3zV9yAqUVLOI=mo,very bed,1,0,v4.2411.3,2024-03-19 15:03:33,,,v4.2411.3
231d680f-c2e1-436f-b620-cb79a4a21c91,Salvador Lozano,https://play-lh.googleusercontent.com/a-/ALV-UjUgboQMX9_oAqlBEil6CFyQhVF88Q9DJrXyGlaOCEJIr90,Feedback among vendors not working.,1,0,v4.2411.3,2024-03-19 13:20:05,,,v4.2411.3
57e30475-a84d-4da8-b71e-4b3ab6712efb,Ronnel Lagdaan,https://play-lh.googleusercontent.com/a-/ALV-UjWlNXdLAAzRRv0oKl_fXgOVAWHjpSlbxNXLPs2EwdW1Ew,Not good,1,0,v4.2411.3,2024-03-19 12:30:14,,,v4.2411.3
d799f9af-2ac6-4a63-b261-9719e5c66a79,FAZAL GHALIB,https://play-lh.googleusercontent.com/a-/ALV-UjWSdAZee35VhjLhBbpkU_bbFOJdEORe83mWDGUzZpRZELtf,not good working option,1,0,v4.2411.3,2024-03-19 07:02:07,,,v4.2411.3
77414819-52f7-44be-9ebe-1e72b45aa533,marlo de la Peña,https://play-lh.googleusercontent.com/a/ACg8ocKJxm7BTdcBNqHmN6Lt5nmEEuuYG7dyklK4e8s8coCXQg=mo,The rate is low,1,0,v4.2411.3,2024-03-19 05:58:58,,,v4.2411.3
67680df1-6666-4389-b326-963dabca7348,junhao goh,https://play-lh.googleusercontent.com/a/ACg8ocKGuwHi_z3GuZxjKOROxl4jxOvGJl23vcvjK6ZpI7tq=mo,getting more and more worse,1,0,v4.2411.3,2024-03-19 04:33:48,,,v4.2411.3
7b02702e-550d-4f43-bba3-fe3ec5dd916a,Mobarak Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjVHcYYMMD18JxxHVcJliq7BTl1VrDJutkXljyaJ2xOZyB5A,Good,5,0,v4.2411.3,2024-03-19 03:09:25,,,v4.2411.3
ad6d7ad6-b586-4cee-8605-f7ba89a071e1,Mr. LiberoMMC,https://play-lh.googleusercontent.com/a-/ALV-UjVsR7bT3CcAyY9u95J-IQItLyW0IARHTYTyrfSrWjZxJg,Why he said im using panda clone ? Im using app panda rider .. where the clone ? Dont play2 yaa ..,1,0,v4.2411.3,2024-03-19 03:03:57,,,v4.2411.3
75eb2a4e-bf27-4952-bcfd-86d6ac166305,Ashley Paru,https://play-lh.googleusercontent.com/a-/ALV-UjU82fghMnyNbFr4zlhpMuWnujM5SXgALfhKeTeRazdYApI,Unable to install this app no matter how many time i try,1,0,,2024-03-19 02:54:50,,,
57d8adb6-009f-45f1-89e1-9e70ab737a32,Noorfirlymri Amri,https://play-lh.googleusercontent.com/a/ACg8ocIFMKXDfNF_i5lsGRIjAKIJXeXum451PFZ76ZRHaNtO=mo,This app cannot download,1,0,,2024-03-19 02:54:18,,,
